Tournament,Stage,Match Type,Map,Agent,Pick Rate
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,omen,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,harbor,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,breach,17.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,sova,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,brimstone,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,neon,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,kayo,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,sage,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,iso,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,gekko,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,phoenix,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,fade,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,reyna,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,deadlock,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,cypher,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,chamber,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Split,yoru,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,jett,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,skye,25.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,killjoy,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,viper,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,raze,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,astra,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,omen,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,harbor,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,breach,25.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,sova,75.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,brimstone,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,neon,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,kayo,75.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,sage,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,iso,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,gekko,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,phoenix,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,fade,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,reyna,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,deadlock,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,cypher,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,chamber,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Ascent,yoru,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,jett,75.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,skye,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,killjoy,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,viper,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,raze,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,astra,25.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,omen,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,harbor,25.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,breach,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,sova,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,brimstone,50.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,neon,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,kayo,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,sage,25.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,iso,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,gekko,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,phoenix,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,fade,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,reyna,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,deadlock,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,cypher,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,chamber,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Bind,yoru,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,jett,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,skye,50.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,killjoy,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,viper,50.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,raze,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,astra,25.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,omen,25.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,harbor,50.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,breach,50.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,sova,50.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,brimstone,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,neon,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,kayo,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,sage,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,iso,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,gekko,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,phoenix,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,fade,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,reyna,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,deadlock,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,cypher,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,chamber,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Haven,yoru,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,jett,50.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,skye,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,killjoy,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,viper,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,raze,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,astra,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,omen,75.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,harbor,25.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,breach,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,sova,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,brimstone,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,neon,50.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,kayo,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,sage,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,iso,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,gekko,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,phoenix,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,fade,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,reyna,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,deadlock,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,cypher,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,chamber,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Lotus,yoru,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,jett,50.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,skye,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,killjoy,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,viper,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,raze,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,astra,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,omen,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,harbor,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,breach,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,sova,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,brimstone,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,neon,50.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,kayo,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,sage,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,iso,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,gekko,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,phoenix,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,fade,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,reyna,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,deadlock,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,cypher,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,chamber,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Fracture,yoru,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,jett,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,skye,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,killjoy,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,viper,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,raze,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,astra,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,omen,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,harbor,100.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,breach,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,sova,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,brimstone,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,neon,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,kayo,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,sage,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,iso,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,gekko,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,phoenix,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,fade,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,reyna,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,deadlock,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,cypher,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,chamber,0.0
Champions Tour 2023: Americas League,Regular Season,Week 8,Pearl,yoru,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,killjoy,94.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,jett,100.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,skye,8.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,viper,12.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,omen,100.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,sova,92.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,raze,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,harbor,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,breach,2.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,astra,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,kayo,92.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,brimstone,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,sage,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,neon,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,fade,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,gekko,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,cypher,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,chamber,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,phoenix,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,iso,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,deadlock,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,reyna,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Ascent,yoru,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,killjoy,96.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,jett,80.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,skye,98.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,viper,89.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,omen,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,sova,2.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,raze,7.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,harbor,93.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,breach,2.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,astra,13.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,kayo,2.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,brimstone,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,sage,4.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,neon,2.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,fade,2.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,gekko,4.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,cypher,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,chamber,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,phoenix,4.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,iso,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,deadlock,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,reyna,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Pearl,yoru,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,killjoy,14.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,jett,71.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,skye,100.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,viper,83.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,omen,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,sova,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,raze,90.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,harbor,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,breach,10.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,astra,100.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,kayo,2.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,brimstone,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,sage,12.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,neon,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,fade,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,gekko,5.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,cypher,7.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,chamber,5.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,phoenix,0.0
Champions Tour 2023: Americas League,All Stages,All Match Types,Split,iso,0.0
